"Sample ID","Wavelength (nm)","Absorbance"
"SWM-B-9",606,0.076
"SWM-B-9",607,0.075
"SWM-B-9",608,0.075
"SWM-B-9",609,0.074
"SWM-B-9",610,0.073
"SWM-B-9",611,0.073
"SWM-B-9",612,0.072
"SWM-B-9",613,0.071
"SWM-B-9",614,0.071
"SWM-B-9",615,0.07
"SWM-B-9",616,0.07
"SWM-B-9",617,0.069
"SWM-B-9",618,0.069
"SWM-B-9",619,0.068
"SWM-B-9",620,0.068
"SWM-B-9",621,0.067
"SWM-B-9",622,0.066
"SWM-B-9",623,0.066
"SWM-B-9",624,0.065
"SWM-B-9",625,0.065
"SWM-B-9",626,0.064
"SWM-B-9",627,0.064
"SWM-B-9",628,0.063
"SWM-B-9",629,0.063
"SWM-B-9",630,0.062
"SWM-B-9",631,0.062
"SWM-B-9",632,0.061
"SWM-B-9",633,0.06
"SWM-B-9",634,0.06
"SWM-B-9",635,0.06
"SWM-B-9",636,0.059
"SWM-B-9",637,0.059
"SWM-B-9",638,0.058
"SWM-B-9",639,0.058
"SWM-B-9",640,0.057
"SWM-B-9",641,0.057
"SWM-B-9",642,0.056
"SWM-B-9",643,0.056
"SWM-B-9",644,0.055
"SWM-B-9",645,0.055
"SWM-B-9",646,0.054
"SWM-B-9",647,0.054
"SWM-B-9",648,0.053
"SWM-B-9",649,0.053
"SWM-B-9",650,0.053
"SWM-B-9",651,0.052
"SWM-B-9",652,0.052
"SWM-B-9",653,0.051
"SWM-B-9",654,0.051
"SWM-B-9",655,0.051
"SWM-B-9",656,0.05
"SWM-B-9",657,0.05
"SWM-B-9",658,0.049
"SWM-B-9",659,0.049
"SWM-B-9",660,0.049
"SWM-B-9",661,0.048
"SWM-B-9",662,0.048
"SWM-B-9",663,0.047
"SWM-B-9",664,0.047
"SWM-B-9",665,0.047
"SWM-B-9",666,0.046
"SWM-B-9",667,0.046
"SWM-B-9",668,0.045
"SWM-B-9",669,0.045
"SWM-B-9",670,0.045
"SWM-B-9",671,0.044
"SWM-B-9",672,0.044
"SWM-B-9",673,0.044
"SWM-B-9",674,0.043
"SWM-B-9",675,0.043
"SWM-B-9",676,0.043
"SWM-B-9",677,0.042
"SWM-B-9",678,0.042
"SWM-B-9",679,0.042
"SWM-B-9",680,0.041
"SWM-B-9",681,0.041
"SWM-B-9",682,0.041
"SWM-B-9",683,0.04
"SWM-B-9",684,0.04
"SWM-B-9",685,0.04
"SWM-B-9",686,0.039
"SWM-B-9",687,0.039
"SWM-B-9",688,0.039
"SWM-B-9",689,0.038
"SWM-B-9",690,0.038
"SWM-B-9",691,0.038
"SWM-B-9",692,0.038
"SWM-B-9",693,0.037
"SWM-B-9",694,0.037
"SWM-B-9",695,0.037
"SWM-B-9",696,0.037
"SWM-B-9",697,0.036
"SWM-B-9",698,0.036
"SWM-B-9",699,0.036
"SWM-B-9",700,0.035
"SWM-B-9",701,0.035
"SWM-B-9",702,0.035
"SWM-B-9",703,0.035
"SWM-B-9",704,0.035
"SWM-B-9",705,0.034
"SWM-B-9",706,0.034
"SWM-B-9",707,0.034
"SWM-B-9",708,0.034
"SWM-B-9",709,0.033
"SWM-B-9",710,0.033
"SWM-B-9",711,0.033
"SWM-B-9",712,0.033
"SWM-B-9",713,0.033
"SWM-B-9",714,0.032
"SWM-B-9",715,0.032
"SWM-B-9",716,0.032
"SWM-B-9",717,0.032
"SWM-B-9",718,0.031
"SWM-B-9",719,0.031
"SWM-B-9",720,0.031
"SWM-B-9",721,0.031
"SWM-B-9",722,0.031
"SWM-B-9",723,0.03
"SWM-B-9",724,0.03
"SWM-B-9",725,0.03
"SWM-B-9",726,0.03
"SWM-B-9",727,0.03
"SWM-B-9",728,0.03
"SWM-B-9",729,0.029
"SWM-B-9",730,0.029
"SWM-B-9",731,0.029
"SWM-B-9",732,0.029
"SWM-B-9",733,0.029
"SWM-B-9",734,0.029
"SWM-B-9",735,0.028
"SWM-B-9",736,0.028
"SWM-B-9",737,0.028
"SWM-B-9",738,0.028
"SWM-B-9",739,0.028
"SWM-B-9",740,0.028
"SWM-B-9",741,0.027
"SWM-B-9",742,0.027
"SWM-B-9",743,0.027
"SWM-B-9",744,0.027
"SWM-B-9",745,0.027
"SWM-B-9",746,0.027
"SWM-B-9",747,0.027
"SWM-B-9",748,0.027
"SWM-B-9",749,0.027
"SWM-B-9",750,0.027
"SWM-B-9",751,0.026
"SWM-B-9",752,0.026
"SWM-B-9",753,0.026
"SWM-B-9",754,0.026
"SWM-B-9",755,0.026
"SWM-B-9",756,0.026
"SWM-B-9",757,0.026
"SWM-B-9",758,0.026
"SWM-B-9",759,0.026
"SWM-B-9",760,0.025
"SWM-B-9",761,0.025
"SWM-B-9",762,0.025
"SWM-B-9",763,0.025
"SWM-B-9",764,0.025
"SWM-B-9",765,0.025
"SWM-B-9",766,0.025
"SWM-B-9",767,0.025
"SWM-B-9",768,0.025
"SWM-B-9",769,0.025
"SWM-B-9",770,0.025
"SWM-B-9",771,0.025
"SWM-B-9",772,0.024
"SWM-B-9",773,0.024
"SWM-B-9",774,0.024
"SWM-B-9",775,0.024
"SWM-B-9",776,0.024
"SWM-B-9",777,0.024
"SWM-B-9",778,0.024
"SWM-B-9",779,0.023
"SWM-B-9",780,0.024
"SWM-B-9",781,0.024
"SWM-B-9",782,0.024
"SWM-B-9",783,0.024
"SWM-B-9",784,0.024
"SWM-B-9",785,0.024
"SWM-B-9",786,0.024
"SWM-B-9",787,0.023
"SWM-B-9",788,0.023
"SWM-B-9",789,0.023
"SWM-B-9",790,0.023
"SWM-B-9",791,0.023
"SWM-B-9",792,0.023
"SWM-B-9",793,0.023
"SWM-B-9",794,0.023
"SWM-B-9",795,0.023
"SWM-B-9",796,0.023
"SWM-B-9",797,0.023
"SWM-B-9",798,0.023
"SWM-B-9",799,0.023
"SWM-B-9",800,0.023
"SWM-H-1",220,-0.16
"SWM-H-1",221,-0.056
"SWM-H-1",222,0.057
"SWM-H-1",223,0.163
"SWM-H-1",224,0.257
"SWM-H-1",225,0.345
"SWM-H-1",226,0.422
"SWM-H-1",227,0.489
"SWM-H-1",228,0.549
"SWM-H-1",229,0.598
"SWM-H-1",230,0.635
"SWM-H-1",231,0.664
"SWM-H-1",232,0.686
"SWM-H-1",233,0.701
"SWM-H-1",234,0.712
"SWM-H-1",235,0.718
"SWM-H-1",236,0.722
"SWM-H-1",237,0.723
"SWM-H-1",238,0.723
"SWM-H-1",239,0.721
"SWM-H-1",240,0.719
"SWM-H-1",241,0.717
"SWM-H-1",242,0.714
"SWM-H-1",243,0.711
"SWM-H-1",244,0.708
"SWM-H-1",245,0.705
"SWM-H-1",246,0.702
"SWM-H-1",247,0.699
"SWM-H-1",248,0.696
"SWM-H-1",249,0.693
"SWM-H-1",250,0.69
"SWM-H-1",251,0.687
"SWM-H-1",252,0.683
"SWM-H-1",253,0.678
"SWM-H-1",254,0.673
"SWM-H-1",255,0.667
"SWM-H-1",256,0.659
"SWM-H-1",257,0.652
"SWM-H-1",258,0.645
"SWM-H-1",259,0.637
"SWM-H-1",260,0.629
"SWM-H-1",261,0.621
"SWM-H-1",262,0.612
"SWM-H-1",263,0.603
"SWM-H-1",264,0.593
"SWM-H-1",265,0.583
"SWM-H-1",266,0.572
"SWM-H-1",267,0.562
"SWM-H-1",268,0.552
"SWM-H-1",269,0.542
"SWM-H-1",270,0.532
"SWM-H-1",271,0.522
"SWM-H-1",272,0.512
"SWM-H-1",273,0.503
"SWM-H-1",274,0.494
"SWM-H-1",275,0.486
"SWM-H-1",276,0.477
"SWM-H-1",277,0.469
"SWM-H-1",278,0.461
"SWM-H-1",279,0.453
"SWM-H-1",280,0.445
"SWM-H-1",281,0.438
"SWM-H-1",282,0.43
"SWM-H-1",283,0.423
"SWM-H-1",284,0.416
"SWM-H-1",285,0.409
"SWM-H-1",286,0.402
"SWM-H-1",287,0.395
"SWM-H-1",288,0.388
"SWM-H-1",289,0.381
"SWM-H-1",290,0.375
"SWM-H-1",291,0.369
"SWM-H-1",292,0.363
"SWM-H-1",293,0.357
"SWM-H-1",294,0.351
"SWM-H-1",295,0.346
"SWM-H-1",296,0.34
"SWM-H-1",297,0.335
"SWM-H-1",298,0.33
"SWM-H-1",299,0.325
"SWM-H-1",300,0.32
"SWM-H-1",301,0.314
"SWM-H-1",302,0.309
"SWM-H-1",303,0.305
"SWM-H-1",304,0.3
"SWM-H-1",305,0.295
"SWM-H-1",306,0.29
"SWM-H-1",307,0.285
"SWM-H-1",308,0.281
"SWM-H-1",309,0.276
"SWM-H-1",310,0.271
"SWM-H-1",311,0.267
"SWM-H-1",312,0.263
"SWM-H-1",313,0.258
"SWM-H-1",314,0.254
"SWM-H-1",315,0.25
"SWM-H-1",316,0.246
"SWM-H-1",317,0.242
"SWM-H-1",318,0.238
"SWM-H-1",319,0.234
"SWM-H-1",320,0.23
"SWM-H-1",321,0.226
"SWM-H-1",322,0.223
"SWM-H-1",323,0.219
"SWM-H-1",324,0.215
"SWM-H-1",325,0.211
"SWM-H-1",326,0.208
"SWM-H-1",327,0.204
"SWM-H-1",328,0.201
"SWM-H-1",329,0.197
"SWM-H-1",330,0.193
"SWM-H-1",331,0.189
"SWM-H-1",332,0.186
"SWM-H-1",333,0.183
"SWM-H-1",334,0.179
"SWM-H-1",335,0.176
"SWM-H-1",336,0.173
"SWM-H-1",337,0.169
"SWM-H-1",338,0.166
"SWM-H-1",339,0.162
"SWM-H-1",340,0.161
"SWM-H-1",341,0.156
"SWM-H-1",342,0.152
"SWM-H-1",343,0.149
"SWM-H-1",344,0.146
"SWM-H-1",345,0.144
"SWM-H-1",346,0.14
"SWM-H-1",347,0.137
"SWM-H-1",348,0.135
"SWM-H-1",349,0.131
"SWM-H-1",350,0.129
"SWM-H-1",351,0.126
"SWM-H-1",352,0.123
"SWM-H-1",353,0.12
"SWM-H-1",354,0.117
"SWM-H-1",355,0.114
"SWM-H-1",356,0.112
"SWM-H-1",357,0.11
"SWM-H-1",358,0.107
"SWM-H-1",359,0.105
"SWM-H-1",360,0.102
"SWM-H-1",361,0.1
"SWM-H-1",362,0.098
"SWM-H-1",363,0.095
"SWM-H-1",364,0.094
"SWM-H-1",365,0.091
"SWM-H-1",366,0.089
"SWM-H-1",367,0.087
"SWM-H-1",368,0.085
"SWM-H-1",369,0.083
"SWM-H-1",370,0.081
"SWM-H-1",371,0.079
"SWM-H-1",372,0.078
"SWM-H-1",373,0.075
"SWM-H-1",374,0.074
"SWM-H-1",375,0.072
"SWM-H-1",376,0.07
"SWM-H-1",377,0.069
"SWM-H-1",378,0.067
"SWM-H-1",379,0.066
"SWM-H-1",380,0.064
"SWM-H-1",381,0.062
"SWM-H-1",382,0.061
"SWM-H-1",383,0.059
"SWM-H-1",384,0.058
"SWM-H-1",385,0.057
"SWM-H-1",386,0.055
"SWM-H-1",387,0.054
"SWM-H-1",388,0.053
"SWM-H-1",389,0.052
"SWM-H-1",390,0.05
"SWM-H-1",391,0.049
"SWM-H-1",392,0.048
"SWM-H-1",393,0.047
"SWM-H-1",394,0.046
"SWM-H-1",395,0.045
"SWM-H-1",396,0.044
"SWM-H-1",397,0.043
"SWM-H-1",398,0.042
"SWM-H-1",399,0.041
"SWM-H-1",400,0.04
"SWM-H-1",401,0.039
"SWM-H-1",402,0.038
"SWM-H-1",403,0.037
"SWM-H-1",404,0.036
"SWM-H-1",405,0.036
"SWM-H-1",406,0.035
"SWM-H-1",407,0.034
"SWM-H-1",408,0.033
"SWM-H-1",409,0.032
"SWM-H-1",410,0.032
"SWM-H-1",411,0.031
"SWM-H-1",412,0.03
"SWM-H-1",413,0.03
"SWM-H-1",414,0.029
"SWM-H-1",415,0.028
"SWM-H-1",416,0.028
"SWM-H-1",417,0.027
"SWM-H-1",418,0.027
"SWM-H-1",419,0.026
"SWM-H-1",420,0.026
"SWM-H-1",421,0.025
"SWM-H-1",422,0.024
"SWM-H-1",423,0.024
"SWM-H-1",424,0.023
"SWM-H-1",425,0.023
"SWM-H-1",426,0.023
"SWM-H-1",427,0.022
"SWM-H-1",428,0.022
"SWM-H-1",429,0.021
"SWM-H-1",430,0.021
"SWM-H-1",431,0.021
"SWM-H-1",432,0.02
"SWM-H-1",433,0.02
"SWM-H-1",434,0.019
"SWM-H-1",435,0.019
"SWM-H-1",436,0.019
"SWM-H-1",437,0.018
"SWM-H-1",438,0.018
"SWM-H-1",439,0.018
"SWM-H-1",440,0.017
"SWM-H-1",441,0.017
"SWM-H-1",442,0.017
"SWM-H-1",443,0.016
"SWM-H-1",444,0.016
"SWM-H-1",445,0.016
"SWM-H-1",446,0.016
"SWM-H-1",447,0.015
"SWM-H-1",448,0.015
"SWM-H-1",449,0.015
"SWM-H-1",450,0.014
"SWM-H-1",451,0.014
"SWM-H-1",452,0.014
"SWM-H-1",453,0.014
"SWM-H-1",454,0.014
"SWM-H-1",455,0.013
"SWM-H-1",456,0.013
"SWM-H-1",457,0.013
"SWM-H-1",458,0.013
"SWM-H-1",459,0.013
"SWM-H-1",460,0.012
"SWM-H-1",461,0.012
"SWM-H-1",462,0.012
"SWM-H-1",463,0.012
"SWM-H-1",464,0.011
"SWM-H-1",465,0.011
"SWM-H-1",466,0.011
"SWM-H-1",467,0.011
"SWM-H-1",468,0.011
"SWM-H-1",469,0.011
"SWM-H-1",470,0.01
"SWM-H-1",471,0.01
"SWM-H-1",472,0.01
"SWM-H-1",473,0.01
"SWM-H-1",474,0.01
"SWM-H-1",475,0.01
"SWM-H-1",476,0.01
"SWM-H-1",477,0.009
"SWM-H-1",478,0.009
"SWM-H-1",479,0.009
"SWM-H-1",480,0.009
"SWM-H-1",481,0.009
"SWM-H-1",482,0.009
"SWM-H-1",483,0.008
"SWM-H-1",484,0.008
"SWM-H-1",485,0.008
"SWM-H-1",486,0.008
"SWM-H-1",487,0.008
"SWM-H-1",488,0.008
"SWM-H-1",489,0.008
"SWM-H-1",490,0.008
"SWM-H-1",491,0.008
"SWM-H-1",492,0.007
"SWM-H-1",493,0.007
"SWM-H-1",494,0.007
"SWM-H-1",495,0.007
"SWM-H-1",496,0.007
"SWM-H-1",497,0.007
"SWM-H-1",498,0.007
"SWM-H-1",499,0.007
"SWM-H-1",500,0.007
"SWM-H-1",501,0.007
"SWM-H-1",502,0.006
"SWM-H-1",503,0.006
"SWM-H-1",504,0.006
"SWM-H-1",505,0.006
"SWM-H-1",506,0.006
"SWM-H-1",507,0.006
"SWM-H-1",508,0.006
"SWM-H-1",509,0.006
"SWM-H-1",510,0.006
"SWM-H-1",511,0.006
"SWM-H-1",512,0.006
"SWM-H-1",513,0.006
"SWM-H-1",514,0.005
"SWM-H-1",515,0.005
"SWM-H-1",516,0.005
"SWM-H-1",517,0.005
"SWM-H-1",518,0.005
"SWM-H-1",519,0.005
"SWM-H-1",520,0.005
"SWM-H-1",521,0.005
"SWM-H-1",522,0.005
"SWM-H-1",523,0.005
"SWM-H-1",524,0.005
"SWM-H-1",525,0.005
"SWM-H-1",526,0.005
"SWM-H-1",527,0.005
"SWM-H-1",528,0.004
"SWM-H-1",529,0.004
"SWM-H-1",530,0.004
"SWM-H-1",531,0.004
"SWM-H-1",532,0.004
"SWM-H-1",533,0.004
"SWM-H-1",534,0.004
"SWM-H-1",535,0.004
"SWM-H-1",536,0.004
"SWM-H-1",537,0.004
"SWM-H-1",538,0.004
"SWM-H-1",539,0.004
"SWM-H-1",540,0.004
"SWM-H-1",541,0.004
"SWM-H-1",542,0.004
"SWM-H-1",543,0.004
"SWM-H-1",544,0.003
"SWM-H-1",545,0.003
"SWM-H-1",546,0.003
"SWM-H-1",547,0.003
"SWM-H-1",548,0.003
"SWM-H-1",549,0.003
"SWM-H-1",550,0.003
"SWM-H-1",551,0.003
"SWM-H-1",552,0.003
"SWM-H-1",553,0.003
"SWM-H-1",554,0.003
"SWM-H-1",555,0.003
"SWM-H-1",556,0.003
"SWM-H-1",557,0.003
"SWM-H-1",558,0.003
"SWM-H-1",559,0.003
"SWM-H-1",560,0.003
"SWM-H-1",561,0.003
"SWM-H-1",562,0.003
"SWM-H-1",563,0.003
"SWM-H-1",564,0.003
"SWM-H-1",565,0.003
"SWM-H-1",566,0.003
"SWM-H-1",567,0.002
"SWM-H-1",568,0.002
"SWM-H-1",569,0.002
"SWM-H-1",570,0.002
"SWM-H-1",571,0.002
"SWM-H-1",572,0.002
"SWM-H-1",573,0.002
"SWM-H-1",574,0.002
"SWM-H-1",575,0.002
"SWM-H-1",576,0.002
"SWM-H-1",577,0.002
"SWM-H-1",578,0.002
"SWM-H-1",579,0.002
"SWM-H-1",580,0.002
"SWM-H-1",581,0.002
"SWM-H-1",582,0.002
"SWM-H-1",583,0.002
"SWM-H-1",584,0.002
"SWM-H-1",585,0.002
"SWM-H-1",586,0.002
"SWM-H-1",587,0.002
"SWM-H-1",588,0.002
"SWM-H-1",589,0.002
"SWM-H-1",590,0.002
"SWM-H-1",591,0.002
"SWM-H-1",592,0.002
"SWM-H-1",593,0.002
"SWM-H-1",594,0.001
"SWM-H-1",595,0.001
"SWM-H-1",596,0.002
"SWM-H-1",597,0.002
"SWM-H-1",598,0.002
"SWM-H-1",599,0.001
"SWM-H-1",600,0.001
"SWM-H-1",601,0.001
"SWM-H-1",602,0.001
"SWM-H-1",603,0.001
"SWM-H-1",604,0.001
"SWM-H-1",605,0.001
"SWM-H-1",606,0.001
"SWM-H-1",607,0.001
"SWM-H-1",608,0.001
"SWM-H-1",609,0.001
"SWM-H-1",610,0.001
"SWM-H-1",611,0.001
"SWM-H-1",612,0.001
"SWM-H-1",613,0.001
"SWM-H-1",614,0.001
"SWM-H-1",615,0.001
"SWM-H-1",616,0.001
"SWM-H-1",617,0.001
"SWM-H-1",618,0.001
"SWM-H-1",619,0.001
"SWM-H-1",620,0.001
"SWM-H-1",621,0.001
"SWM-H-1",622,0.001
"SWM-H-1",623,0.001
"SWM-H-1",624,0.001
"SWM-H-1",625,0.001
"SWM-H-1",626,0.001
"SWM-H-1",627,0.001
"SWM-H-1",628,0.001
"SWM-H-1",629,0.001
"SWM-H-1",630,0
"SWM-H-1",631,0
"SWM-H-1",632,0
"SWM-H-1",633,0
"SWM-H-1",634,0
"SWM-H-1",635,0
"SWM-H-1",636,0
"SWM-H-1",637,0
"SWM-H-1",638,0
"SWM-H-1",639,0
"SWM-H-1",640,0
"SWM-H-1",641,0
"SWM-H-1",642,0
"SWM-H-1",643,0
"SWM-H-1",644,0
"SWM-H-1",645,0
"SWM-H-1",646,0
"SWM-H-1",647,0
"SWM-H-1",648,0
"SWM-H-1",649,0
"SWM-H-1",650,0
"SWM-H-1",651,0
"SWM-H-1",652,0
"SWM-H-1",653,0
"SWM-H-1",654,0
"SWM-H-1",655,0
"SWM-H-1",656,0
"SWM-H-1",657,0
"SWM-H-1",658,0
"SWM-H-1",659,0
"SWM-H-1",660,0
"SWM-H-1",661,0
"SWM-H-1",662,0
"SWM-H-1",663,0
"SWM-H-1",664,0
"SWM-H-1",665,0
"SWM-H-1",666,0
"SWM-H-1",667,0
"SWM-H-1",668,0
"SWM-H-1",669,0
"SWM-H-1",670,0
"SWM-H-1",671,0
"SWM-H-1",672,0
"SWM-H-1",673,0
"SWM-H-1",674,0
"SWM-H-1",675,0
"SWM-H-1",676,0
"SWM-H-1",677,0
"SWM-H-1",678,0
"SWM-H-1",679,0
"SWM-H-1",680,0
"SWM-H-1",681,0
"SWM-H-1",682,0
"SWM-H-1",683,0
"SWM-H-1",684,-0.001
"SWM-H-1",685,-0.001
"SWM-H-1",686,0
"SWM-H-1",687,0
"SWM-H-1",688,0
"SWM-H-1",689,0
"SWM-H-1",690,0
"SWM-H-1",691,-0.001
"SWM-H-1",692,0
"SWM-H-1",693,-0.001
"SWM-H-1",694,-0.001
"SWM-H-1",695,-0.001
"SWM-H-1",696,-0.001
"SWM-H-1",697,-0.001
"SWM-H-1",698,-0.001
"SWM-H-1",699,-0.001
"SWM-H-1",700,-0.001
"SWM-H-1",701,0
"SWM-H-1",702,-0.001
"SWM-H-1",703,-0.001
"SWM-H-1",704,-0.001
"SWM-H-1",705,-0.001
"SWM-H-1",706,-0.001
"SWM-H-1",707,-0.001
"SWM-H-1",708,-0.001
"SWM-H-1",709,-0.001
"SWM-H-1",710,-0.001
"SWM-H-1",711,-0.001
"SWM-H-1",712,-0.001
"SWM-H-1",713,-0.001
"SWM-H-1",714,-0.001
"SWM-H-1",715,-0.001
"SWM-H-1",716,-0.001
"SWM-H-1",717,-0.001
"SWM-H-1",718,-0.001
"SWM-H-1",719,-0.001
"SWM-H-1",720,-0.001
"SWM-H-1",721,-0.001
"SWM-H-1",722,-0.001
"SWM-H-1",723,-0.001
"SWM-H-1",724,-0.001
"SWM-H-1",725,-0.001
"SWM-H-1",726,-0.001
"SWM-H-1",727,-0.001
"SWM-H-1",728,-0.001
"SWM-H-1",729,-0.001
"SWM-H-1",730,-0.001
"SWM-H-1",731,-0.001
"SWM-H-1",732,-0.001
"SWM-H-1",733,-0.001
"SWM-H-1",734,-0.001
"SWM-H-1",735,-0.001
"SWM-H-1",736,-0.001
"SWM-H-1",737,-0.001
"SWM-H-1",738,-0.001
"SWM-H-1",739,-0.001
"SWM-H-1",740,-0.001
"SWM-H-1",741,-0.001
"SWM-H-1",742,-0.001
"SWM-H-1",743,-0.001
"SWM-H-1",744,-0.001
"SWM-H-1",745,-0.001
"SWM-H-1",746,-0.001
"SWM-H-1",747,-0.001
"SWM-H-1",748,-0.001
"SWM-H-1",749,-0.001
"SWM-H-1",750,-0.001
"SWM-H-1",751,-0.001
"SWM-H-1",752,-0.001
"SWM-H-1",753,-0.001
"SWM-H-1",754,-0.001
"SWM-H-1",755,-0.001
"SWM-H-1",756,-0.001
"SWM-H-1",757,-0.001
"SWM-H-1",758,-0.001
"SWM-H-1",759,-0.001
"SWM-H-1",760,-0.001
"SWM-H-1",761,-0.001
"SWM-H-1",762,-0.001
"SWM-H-1",763,-0.001
"SWM-H-1",764,-0.001
"SWM-H-1",765,-0.001
"SWM-H-1",766,-0.001
"SWM-H-1",767,-0.001
"SWM-H-1",768,-0.001
"SWM-H-1",769,-0.001
"SWM-H-1",770,-0.001
"SWM-H-1",771,-0.001
"SWM-H-1",772,-0.001
"SWM-H-1",773,-0.001
"SWM-H-1",774,-0.001
"SWM-H-1",775,-0.001
"SWM-H-1",776,-0.001
"SWM-H-1",777,-0.001
"SWM-H-1",778,-0.001
"SWM-H-1",779,-0.001
"SWM-H-1",780,-0.001
"SWM-H-1",781,-0.001
"SWM-H-1",782,-0.001
"SWM-H-1",783,-0.001
"SWM-H-1",784,-0.001
"SWM-H-1",785,-0.001
"SWM-H-1",786,-0.001
"SWM-H-1",787,-0.001
"SWM-H-1",788,-0.001
"SWM-H-1",789,-0.001
"SWM-H-1",790,-0.001
"SWM-H-1",791,-0.001
"SWM-H-1",792,-0.001
"SWM-H-1",793,-0.001
"SWM-H-1",794,-0.001
"SWM-H-1",795,-0.001
"SWM-H-1",796,-0.001
"SWM-H-1",797,-0.001
"SWM-H-1",798,-0.001
"SWM-H-1",799,-0.001
"SWM-H-1",800,-0.001
"SWM-H-10",220,3.291
"SWM-H-10",221,2.736
"SWM-H-10",222,2.576
"SWM-H-10",223,2.623
"SWM-H-10",224,3.178
"SWM-H-10",225,3.232
"SWM-H-10",226,3.191
"SWM-H-10",227,3.165
"SWM-H-10",228,3.243
"SWM-H-10",229,3.157
"SWM-H-10",230,3.235
"SWM-H-10",231,2.987
"SWM-H-10",232,3.05
"SWM-H-10",233,3.205
"SWM-H-10",234,3.117
"SWM-H-10",235,3.214
"SWM-H-10",236,3.161
"SWM-H-10",237,3.04
"SWM-H-10",238,3.043
"SWM-H-10",239,3.06
"SWM-H-10",240,2.998
"SWM-H-10",241,3.019
"SWM-H-10",242,2.961
"SWM-H-10",243,2.954
"SWM-H-10",244,3.014
"SWM-H-10",245,2.907
"SWM-H-10",246,2.894
"SWM-H-10",247,2.843
"SWM-H-10",248,2.881
"SWM-H-10",249,2.881
"SWM-H-10",250,2.844
"SWM-H-10",251,2.788
"SWM-H-10",252,2.765
"SWM-H-10",253,2.72
"SWM-H-10",254,2.784
"SWM-H-10",255,2.827
"SWM-H-10",256,2.752
"SWM-H-10",257,2.744
"SWM-H-10",258,2.75
"SWM-H-10",259,2.712
"SWM-H-10",260,2.653
"SWM-H-10",261,2.646
"SWM-H-10",262,2.618
"SWM-H-10",263,2.643
"SWM-H-10",264,2.58
"SWM-H-10",265,2.556
"SWM-H-10",266,2.576
"SWM-H-10",267,2.564
"SWM-H-10",268,2.511
"SWM-H-10",269,2.498
"SWM-H-10",270,2.489
"SWM-H-10",271,2.462
"SWM-H-10",272,2.412
"SWM-H-10",273,2.401
"SWM-H-10",274,2.358
"SWM-H-10",275,2.355
"SWM-H-10",276,2.325
"SWM-H-10",277,2.287
"SWM-H-10",278,2.254
"SWM-H-10",279,2.246
"SWM-H-10",280,2.194
"SWM-H-10",281,2.197
"SWM-H-10",282,2.167
"SWM-H-10",283,2.144
"SWM-H-10",284,2.125
"SWM-H-10",285,2.099
"SWM-H-10",286,2.074
"SWM-H-10",287,2.059
"SWM-H-10",288,2.035
"SWM-H-10",289,2.013
"SWM-H-10",290,2.002
"SWM-H-10",291,1.983
"SWM-H-10",292,1.957
"SWM-H-10",293,1.934
"SWM-H-10",294,1.922
"SWM-H-10",295,1.894
"SWM-H-10",296,1.873
"SWM-H-10",297,1.855
"SWM-H-10",298,1.838
"SWM-H-10",299,1.811
"SWM-H-10",300,1.792
"SWM-H-10",301,1.77
"SWM-H-10",302,1.743
"SWM-H-10",303,1.735
"SWM-H-10",304,1.708
"SWM-H-10",305,1.691
"SWM-H-10",306,1.683
"SWM-H-10",307,1.668
"SWM-H-10",308,1.647
"SWM-H-10",309,1.628
"SWM-H-10",310,1.608
"SWM-H-10",311,1.582
"SWM-H-10",312,1.567
"SWM-H-10",313,1.549
"SWM-H-10",314,1.533
"SWM-H-10",315,1.512
"SWM-H-10",316,1.501
"SWM-H-10",317,1.475
"SWM-H-10",318,1.458
"SWM-H-10",319,1.45
"SWM-H-10",320,1.432
"SWM-H-10",321,1.412
"SWM-H-10",322,1.401
"SWM-H-10",323,1.386
"SWM-H-10",324,1.363
"SWM-H-10",325,1.35
"SWM-H-10",326,1.335
"SWM-H-10",327,1.321
"SWM-H-10",328,1.306
"SWM-H-10",329,1.287
"SWM-H-10",330,1.275
"SWM-H-10",331,1.264
"SWM-H-10",332,1.25
"SWM-H-10",333,1.234
"SWM-H-10",334,1.221
"SWM-H-10",335,1.203
"SWM-H-10",336,1.186
"SWM-H-10",337,1.174
"SWM-H-10",338,1.16
"SWM-H-10",339,1.146
"SWM-H-10",340,1.133
"SWM-H-10",341,1.115
"SWM-H-10",342,1.098
"SWM-H-10",343,1.087
"SWM-H-10",344,1.072
"SWM-H-10",345,1.056
"SWM-H-10",346,1.042
"SWM-H-10",347,1.032
"SWM-H-10",348,1.015
"SWM-H-10",349,1
"SWM-H-10",350,0.987
"SWM-H-10",351,0.971
"SWM-H-10",352,0.956
"SWM-H-10",353,0.941
"SWM-H-10",354,0.927
"SWM-H-10",355,0.913
"SWM-H-10",356,0.9
"SWM-H-10",357,0.885
"SWM-H-10",358,0.872
"SWM-H-10",359,0.856
"SWM-H-10",360,0.841
"SWM-H-10",361,0.829
"SWM-H-10",362,0.819
"SWM-H-10",363,0.804
"SWM-H-10",364,0.791
"SWM-H-10",365,0.771
"SWM-H-10",366,0.754
"SWM-H-10",367,0.743
"SWM-H-10",368,0.732
"SWM-H-10",369,0.718
"SWM-H-10",370,0.707
"SWM-H-10",371,0.698
"SWM-H-10",372,0.687
"SWM-H-10",373,0.675
"SWM-H-10",374,0.663
"SWM-H-10",375,0.652
